Reg_No,Make,Model_1,Model,Variant_1,Variant,Year,Transaction_Year,Sold_Price,Out_Kms,Ownership,City
KA41P7509,MARUTI SUZUKI,Alto K10,Alto K10,VXI,VXI,2012,2015,276000,4583,1,BANGALORE
KA41P8218,MARUTI SUZUKI,Alto K10,Alto K10,VXI,VXI,2012,2015,274170,31532,2,BANGALORE
KA41P8218,MARUTI SUZUKI,Alto K10,Alto K10,VXI,VXI,2012,2015,259000,31532,2,BANGALORE
KA41P8269,MARUTI SUZUKI,Alto 800,Alto,LXI,LXI,2012,2015,310000,24534,1,BANGALORE
KA41P8269,MARUTI SUZUKI,Alto 800,Alto,LXI,LXI,2012,2015,277500,24534,1,BANGALORE
KA41P8443,MARUTI SUZUKI,WAGON R,WAGON R,DUO LXI LPG,DUO LXI LPG,2012,2015,366300,11775,1,BANGALORE
KA41P8443,MARUTI SUZUKI,WAGON R,WAGON R,DUO LXI LPG,DUO LXI LPG,2012,2015,342000,11775,1,BANGALORE
KA41P9018,MARUTI SUZUKI,SX4,SX4,VDI,VDI,2013,2015,499500,44279,1,BANGALORE
KA41P9018,MARUTI SUZUKI,SX4,SX4,VDI,VDI,2013,2015,467500,44279,1,BANGALORE
KA41Z1285,MARUTI SUZUKI,WAGON R,WAGON R,DUO LXI LPG,DUO LXI LPG,2013,2015,340770,34020,2,BANGALORE
KA41Z1285,MARUTI SUZUKI,WAGON R,WAGON R,DUO LXI LPG,DUO LXI LPG,2013,2015,317000,34020,2,BANGALORE
KA41Z3479,MARUTI SUZUKI,Alto K10,Alto K10,LXI,LXI,2013,2015,330000,65367,1,BANGALORE
KA41Z3479,MARUTI SUZUKI,Alto K10,Alto K10,LXI,LXI,2013,2015,283050,65367,1,BANGALORE
KA41Z3844,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2013,2015,227550,19225,1,BANGALORE
KA41Z3844,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2013,2015,221000,19225,1,BANGALORE
KA41Z5052,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2014,2015,225000,51029,1,BANGALORE
KA41Z5052,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2014,2015,222000,51029,1,BANGALORE
KA41Z5084,MARUTI SUZUKI,SWIFT,SWIFT,VDI,VDI,2014,2015,610000,30578,1,BANGALORE
KA41Z5084,MARUTI SUZUKI,SWIFT,SWIFT,VDI,VDI,2014,2015,582750,30578,1,BANGALORE
KA42M1542,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2009,2015,189810,66600,2,BANGALORE
KA42M1542,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2009,2015,185000,66600,2,BANGALORE
KA42M1977,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2010,2015,186480,51007,1,BANGALORE
KA42M1977,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2010,2015,184000,51007,1,BANGALORE
KA42M272,MARUTI SUZUKI,Omni,Omni,CARGO LPG,CARGO LPG,2005,2015,89000,107443,1,BANGALORE
KA42M272,MARUTI SUZUKI,Omni,Omni,CARGO LPG,CARGO LPG,2005,2015,82000,107443,1,BANGALORE
KA42M3263,TATA,NANO,NANO,LX,LX,2011,2015,70000,20686,1,BANGALORE
KA42M3263,TATA,NANO,NANO,LX,LX,2011,2015,67000,20686,1,BANGALORE
KA42M3525,MARUTI SUZUKI,Swift Dzire,Swift Dzire,VDI,VDI,2012,2015,582750,46527,1,BANGALORE
KA42M3525,MARUTI SUZUKI,Swift Dzire,Swift Dzire,VDI,VDI,2012,2015,543000,46527,1,BANGALORE
KA43M2405,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2010,2015,235000,15542,1,BANGALORE
KA43M2405,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2010,2015,199800,15542,1,BANGALORE
KA4MA6511,MARUTI SUZUKI,800,800,STD,STD,2004,2015,80000,55343,1,BANGALORE
KA4MA6511,MARUTI SUZUKI,800,800,STD,STD,2004,2015,75000,55343,1,BANGALORE
KA50M4354,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2009,2015,215000,48667,1,BANGALORE
KA50M4354,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2009,2015,210900,48667,1,BANGALORE
KA50M615,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2006,2015,160000,81305,1,BANGALORE
KA50M615,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2006,2015,150000,81305,1,BANGALORE
KA50M6308,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2009,2015,195000,48292,2,BANGALORE
KA50M6308,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2009,2015,194250,48292,2,BANGALORE
KA50N5562,MARUTI SUZUKI,Ertiga,Ertiga,VDI,VDI,2012,2015,682650,33891,1,BANGALORE
KA50N5562,MARUTI SUZUKI,Ertiga,Ertiga,VDI,VDI,2012,2015,626000,33891,1,BANGALORE
KA51MA2072,MARUTI SUZUKI,SWIFT,SWIFT,VXI,VXI,2010,2015,394050,14964,1,BANGALORE
KA51MA2072,MARUTI SUZUKI,SWIFT,SWIFT,VXI,VXI,2010,2015,365000,14964,1,BANGALORE
KA51MB1522,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2011,2015,205350,88002,2,BANGALORE
KA51MB1522,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2011,2015,200000,88002,2,BANGALORE
KA51MB3543,MARUTI SUZUKI,Ritz,Ritz,VXI,VXI,2011,2015,430000,65884,2,BANGALORE
KA51MB3543,MARUTI SUZUKI,Ritz,Ritz,VXI,VXI,2011,2015,394050,65884,2,BANGALORE
KA51MD2445,MARUTI SUZUKI,SWIFT,SWIFT,ZDI,ZDI,2012,2015,610500,59841,1,BANGALORE
KA51MD2445,MARUTI SUZUKI,SWIFT,SWIFT,ZDI,ZDI,2012,2015,580000,59841,1,BANGALORE
KA51ME2689,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2013,2015,240870,19536,1,BANGALORE
KA51ME2689,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2013,2015,225000,19536,1,BANGALORE
KA51ME2863,MARUTI SUZUKI,Alto K10,Alto K10,VXI,VXI,2013,2015,255300,53696,1,BANGALORE
KA51ME2863,MARUTI SUZUKI,Alto K10,Alto K10,VXI,VXI,2013,2015,242000,53696,1,BANGALORE
KA51MF0694,MARUTI SUZUKI,SWIFT,SWIFT,ZDI,ZDI,2014,2015,715950,29394,1,BANGALORE
KA51MF0694,MARUTI SUZUKI,SWIFT,SWIFT,ZDI,ZDI,2014,2015,660000,29394,1,BANGALORE
KA51MF4761,MARUTI SUZUKI,CELERIO,CELERIO,VXI,VXI,2014,2015,427350,29600,1,BANGALORE
KA51MF4761,MARUTI SUZUKI,CELERIO,CELERIO,VXI,VXI,2014,2015,415000,29600,1,BANGALORE
KA51MF6119,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2013,2015,444000,61300,1,BANGALORE
KA51MF6119,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2013,2015,416500,61300,1,BANGALORE
KA51MF7415,MARUTI SUZUKI,Alto 800,Alto,LXI,LXI,2014,2015,294150,12265,1,BANGALORE
KA51MF7415,MARUTI SUZUKI,Alto 800,Alto,LXI,LXI,2014,2015,273000,12265,1,BANGALORE
KA51MG7498,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2003,2015,80000,51451,2,BANGALORE
KA51N8381,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2007,2015,210900,40800,1,BANGALORE
KA51N8381,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2007,2015,205500,40800,1,BANGALORE
KA51P5312,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2008,2015,244200,60206,1,BANGALORE
KA51P5312,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2008,2015,235000,60206,1,BANGALORE
KA51Z5726,MARUTI SUZUKI,Omni,Omni,CARGO LPG,CARGO LPG,2009,2015,155400,71152,2,BANGALORE
KA51Z5726,MARUTI SUZUKI,Omni,Omni,CARGO LPG,CARGO LPG,2009,2015,150000,71152,2,BANGALORE
KA51Z9589,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2010,2015,244200,31045,1,BANGALORE
KA51Z9589,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2010,2015,232500,31045,1,BANGALORE
KA53M5007,MARUTI SUZUKI,Omni,Omni,CARGO LPG,CARGO LPG,2007,2015,142000,65678,1,BANGALORE
KA53M5007,MARUTI SUZUKI,Omni,Omni,CARGO LPG,CARGO LPG,2007,2015,135000,65678,1,BANGALORE
KA53M6068,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2007,2015,145000,117480,1,BANGALORE
KA53M6068,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2007,2015,140000,117480,1,BANGALORE
KA53MA7994,MARUTI SUZUKI,Swift Dzire,Swift Dzire,ZXI,ZXI,2013,2015,665000,36500,1,BANGALORE
KA53MA7994,MARUTI SUZUKI,Swift Dzire,Swift Dzire,ZXI,ZXI,2013,2015,638250,36500,1,BANGALORE
KA53N4093,HYUNDAI,SANTRO XING,SANTRO XING,GLS,GLS,2008,2015,227550,50660,2,BANGALORE
KA53N4093,HYUNDAI,SANTRO XING,SANTRO XING,GLS,GLS,2008,2015,220000,50660,2,BANGALORE
KA53P1679,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2010,2015,360000,92585,1,BANGALORE
KA53P1679,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2010,2015,355200,92585,1,BANGALORE
KA53P7106,MARUTI SUZUKI,SWIFT,SWIFT,VXI,VXI,2011,2015,377400,25235,2,BANGALORE
KA53P7106,MARUTI SUZUKI,SWIFT,SWIFT,VXI,VXI,2011,2015,355000,25235,2,BANGALORE
KA53P7400,MARUTI SUZUKI,Ritz,Ritz,VXI,VXI,2011,2015,352980,29663,1,BANGALORE
KA53P7400,MARUTI SUZUKI,Ritz,Ritz,VXI,VXI,2011,2015,336000,29663,1,BANGALORE
KA53P8713,MARUTI SUZUKI,Alto K10,Alto K10,VXI,VXI,2011,2015,205350,25597,2,BANGALORE
KA53P8713,MARUTI SUZUKI,Alto K10,Alto K10,VXI,VXI,2011,2015,195000,25597,2,BANGALORE
KA53P9667,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2011,2015,245000,55954,1,BANGALORE
KA53P9667,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2011,2015,238650,55954,1,BANGALORE
KA53Z1867,HONDA,CITY,CITY,1.5 Gxi,1.5 Gxi,2011,2015,555000,51999,1,BANGALORE
KA53Z1867,HONDA,CITY,CITY,1.5 Gxi,1.5 Gxi,2011,2015,510000,51999,1,BANGALORE
KA53Z2462,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2011,2015,222000,43595,1,BANGALORE
KA53Z2462,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2011,2015,213000,43595,1,BANGALORE
KA53Z8860,MARUTI SUZUKI,Swift Dzire,Swift Dzire,VXI,VXI,2012,2015,477300,29114,1,BANGALORE
KA53Z8860,MARUTI SUZUKI,Swift Dzire,Swift Dzire,VXI,VXI,2012,2015,445000,29114,1,BANGALORE
WB20Z5275,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2011,2015,244200,26513,1,BANGALORE
KA04MG238,MARUTI SUZUKI,A-Star,A-Star,VXI,VXI,2009,2015,180000,57921,2,BANGALORE
KA05MD3248,MARUTI SUZUKI,800,800,STD,STD,2006,2015,120000,45372,2,BANGALORE
KA05MD3248,MARUTI SUZUKI,800,800,STD,STD,2006,2015,110000,45372,2,BANGALORE
KA53N6550,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2009,2015,328000,72548,2,BANGALORE
KA53N6550,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2009,2015,307470,72548,2,BANGALORE
KA16M7571,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2012,2015,377400,32998,2,BANGALORE
KA16M7571,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2012,2015,350000,32998,2,BANGALORE
KA01Z479,MARUTI SUZUKI,Esteem,Esteem,VXI,VXI,2001,2015,95000,79644,2,BANGALORE
KA01Z479,MARUTI SUZUKI,Esteem,Esteem,VXI,VXI,2001,2015,73000,79644,2,BANGALORE
KA02Z4531,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2004,2015,125000,173498,2,BANGALORE
KA02Z4531,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2004,2015,110000,173498,2,BANGALORE
KA03MQ304,MARUTI SUZUKI,A-Star,A-Star,LXI,LXI,2011,2015,277500,77871,2,BANGALORE
KA03MQ304,MARUTI SUZUKI,A-Star,A-Star,LXI,LXI,2011,2015,260000,77871,2,BANGALORE
KA35N2190,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2012,2015,255000,40533,2,BANGALORE
KA35N2190,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2012,2015,246975,40533,2,BANGALORE
KA03P4467,MARUTI SUZUKI,800,800,STD,STD,1999,2015,55000,6510,4,BANGALORE
KA03P4467,MARUTI SUZUKI,800,800,STD,STD,1999,2015,43000,6510,4,BANGALORE
KA04MJ3331,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2011,2015,345000,16652,2,BANGALORE
KA04MJ3331,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2011,2015,344100,16652,2,BANGALORE
KA02MD7016,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2009,2015,305250,127489,3,BANGALORE
KA02MD7016,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2009,2015,275000,127489,3,BANGALORE
KA04MK4923,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2012,2015,469530,47138,2,BANGALORE
KA04MK4923,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2012,2015,450000,47138,2,BANGALORE
KA04ML4997,MARUTI SUZUKI,Zen,Zen,VXI,VXI,2012,2015,300000,21557,2,BANGALORE
KA04ML4997,MARUTI SUZUKI,Zen,Zen,VXI,VXI,2012,2015,255300,21557,2,BANGALORE
KA25N83,MARUTI SUZUKI,Zen,Zen,LXI,LXI,2003,2015,125000,97910,3,BANGALORE
KA25N83,MARUTI SUZUKI,Zen,Zen,LXI,LXI,2003,2015,118000,97910,3,BANGALORE
KA03MG5976,MARUTI SUZUKI,Alto,Alto,LX,LX,2007,2015,155000,50679,2,BANGALORE
KA03MG5976,MARUTI SUZUKI,Alto,Alto,LX,LX,2007,2015,153180,50679,2,BANGALORE
KA04MH5895,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2010,2015,377400,166485,2,BANGALORE
KA04MH5895,MARUTI SUZUKI,Ritz,Ritz,VDI,VDI,2010,2015,335000,166485,2,BANGALORE
KA04ML7915,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2013,2015,277500,30096,2,BANGALORE
KA04ML7915,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2013,2015,273000,30096,2,BANGALORE
KA25MA1979,MARUTI SUZUKI,Ertiga,Ertiga,VDI,VDI,2013,2015,777000,44942,2,BANGALORE
KA25MA1979,MARUTI SUZUKI,Ertiga,Ertiga,VDI,VDI,2013,2015,732000,44942,2,BANGALORE
KA43M4133,MARUTI SUZUKI,Ertiga,Ertiga,ZDI,ZDI,2012,2015,643800,105618,2,BANGALORE
KA43M4133,MARUTI SUZUKI,Ertiga,Ertiga,ZDI,ZDI,2012,2015,612000,105618,2,BANGALORE
KA50M5493,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2009,2015,242000,52979,2,BANGALORE
KA50M5493,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2009,2015,238650,52979,2,BANGALORE
KA01MG3407,MARUTI SUZUKI,Zen,Zen,LXI,LXI,2010,2015,255000,40010,2,BANGALORE
KA01MG3407,MARUTI SUZUKI,Zen,Zen,LXI,LXI,2010,2015,222000,40010,2,BANGALORE
KA19MA7790,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2010,2015,265000,41392,2,BANGALORE
KA19MA7790,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2010,2015,260850,41392,2,BANGALORE
KA06M4057,MARUTI SUZUKI,800,800,STD,STD,2005,2015,87000,100066,3,BANGALORE
KA06M4057,MARUTI SUZUKI,800,800,STD,STD,2005,2015,73000,100066,3,BANGALORE
KA04ME7957,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2007,2015,202020,44230,2,BANGALORE
KA04ME7957,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2007,2015,197000,44230,2,BANGALORE
KA51M5188,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2006,2015,212000,71662,2,BANGALORE
KA51M5188,MARUTI SUZUKI,Wagon R,Wagon R,VXI,VXI,2006,2015,210900,71662,2,BANGALORE
KA02MC7634,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2008,2015,339660,64181,2,BANGALORE
KA02MC7634,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2008,2015,330000,64181,2,BANGALORE
KA04MG9510,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2010,2015,371850,86249,2,BANGALORE
KA04MG9510,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2010,2015,350000,86249,2,BANGALORE
KA06M4855,MARUTI SUZUKI,Alto,Alto,STD,STD,2005,2015,115000,110937,1,BANGALORE
KA06M4855,MARUTI SUZUKI,Alto,Alto,STD,STD,2005,2015,105000,110937,1,BANGALORE
KA02MC974,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2007,2015,172050,56125,3,BANGALORE
KA02MC974,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2007,2015,168000,56125,3,BANGALORE
KA04MH3801,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2010,2015,232000,33738,2,BANGALORE
KA04MH3801,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2010,2015,229770,33738,2,BANGALORE
KA05MH1083,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2009,2015,255300,50010,2,BANGALORE
KA05MH1083,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2009,2015,250000,50010,2,BANGALORE
KA52M110,MARUTI SUZUKI,800,800,STD,STD,2006,2015,82000,17996,2,BANGALORE
KA52M110,MARUTI SUZUKI,800,800,STD,STD,2006,2015,75000,17996,2,BANGALORE
KA05MH1175,MARUTI SUZUKI,800,800,STD,STD,2009,2015,145000,45172,2,BANGALORE
KA05MH1175,MARUTI SUZUKI,800,800,STD,STD,2009,2015,126000,45172,2,BANGALORE
KA05MK8685,MARUTI SUZUKI,Baleno,Baleno,LXI,LXI,2004,2015,172050,77198,2,BANGALORE
KA05MK8685,MARUTI SUZUKI,Baleno,Baleno,LXI,LXI,2004,2015,139000,77198,2,BANGALORE
KA04P8056,MARUTI SUZUKI,Zen,Zen,VXI,VXI,2000,2015,111000,111673,2,BANGALORE
KA04P8056,MARUTI SUZUKI,Zen,Zen,VXI,VXI,2000,2015,110000,111673,2,BANGALORE
KA04MF6466,MARUTI SUZUKI,800,800,STD,STD,2008,2015,60000,71098,2,BANGALORE
KA04MF6466,MARUTI SUZUKI,800,800,STD,STD,2008,2015,50000,71098,2,BANGALORE
KA04MM4420,MARUTI SUZUKI,Alto 800,Alto,VXI,VXI,2013,2015,280830,15938,2,BANGALORE
KA04MM4420,MARUTI SUZUKI,Alto 800,Alto,VXI,VXI,2013,2015,270000,15938,2,BANGALORE
KA01Z5917,MARUTI SUZUKI,Esteem,Esteem,LXI,LXI,2003,2015,79000,24292,3,BANGALORE
KA01Z5917,MARUTI SUZUKI,Esteem,Esteem,LXI,LXI,2003,2015,75000,24292,3,BANGALORE
KA02Z7652,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2004,2015,98000,60052,2,BANGALORE
KA02Z7652,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2004,2015,97000,60052,2,BANGALORE
KA03Z3116,MARUTI SUZUKI,800,800,STD,STD,1999,2015,63000,82496,2,BANGALORE
KA03Z3116,MARUTI SUZUKI,800,800,STD,STD,1999,2015,58000,82496,2,BANGALORE
KA51MF2403,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2014,2015,588300,44138,2,BANGALORE
KA51MF2403,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2014,2015,570000,44138,2,BANGALORE
KA52M4598,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2014,2015,699300,6798,2,BANGALORE
KA52M4598,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2014,2015,675000,6798,2,BANGALORE
KA02MA7247,MARUTI SUZUKI,Esteem,Esteem,VXI,VXI,2006,2015,120000,118770,2,BANGALORE
KA03ML3978,MARUTI SUZUKI,A-Star,A-Star,LXI,LXI,2009,2015,230000,31679,2,BANGALORE
KA03ML3978,MARUTI SUZUKI,A-Star,A-Star,LXI,LXI,2009,2015,215340,31679,2,BANGALORE
KA03MP9836,MARUTI SUZUKI,EECO,EECO,5 STR WITH A/C+HTR,5 STR WITH A/C+HTR,2011,2015,244200,31788,2,BANGALORE
KA03MP9836,MARUTI SUZUKI,EECO,EECO,5 STR WITH A/C+HTR,5 STR WITH A/C+HTR,2011,2015,240000,31788,2,BANGALORE
KA50N1810,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2011,2015,493950,32620,1,BANGALORE
KA50N1810,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2011,2015,485000,32620,1,BANGALORE
KA51MA8368,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2011,2015,405150,72478,2,BANGALORE
KA51MA8368,MARUTI SUZUKI,Swift,Swift,VDI,VDI,2011,2015,400000,72478,2,BANGALORE
KA53N1495,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2008,2015,315000,64198,2,BANGALORE
KA53N1495,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2008,2015,299700,64198,2,BANGALORE
KA01MD746,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2007,2015,205350,97734,2,BANGALORE
KA01MD746,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2007,2015,200000,97734,2,BANGALORE
KA01ME96,MARUTI SUZUKI,SX4,SX4,ZXI,ZXI,2008,2015,240000,96718,3,BANGALORE
KA01ME96,MARUTI SUZUKI,SX4,SX4,ZXI,ZXI,2008,2015,238650,96718,3,BANGALORE
KA02MC2964,MARUTI SUZUKI,Swift,Swift,LXI,LXI,2006,2015,250860,88344,2,BANGALORE
KA02MC2964,MARUTI SUZUKI,Swift,Swift,LXI,LXI,2006,2015,238000,88344,2,BANGALORE
KA03MJ4404,MARUTI SUZUKI,800,800,STD,STD,2008,2015,120000,54798,2,BANGALORE
KA03MJ4404,MARUTI SUZUKI,800,800,STD,STD,2008,2015,116000,54798,2,BANGALORE
KA04MD87,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2006,2015,141000,72652,2,BANGALORE
KA04MD87,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2006,2015,140000,72652,2,BANGALORE
KA51P1335,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2008,2015,210900,61031,2,BANGALORE
KA51P1335,MARUTI SUZUKI,Alto,Alto,LXI,LXI,2008,2015,210000,61031,2,BANGALORE
MH12DY5074,FORD,Ikon,Ikon,1.3 FLAIR,1.3 FLAIR,2007,2015,70000,36491,2,BANGALORE
MH12DY5074,FORD,Ikon,Ikon,1.3 FLAIR,1.3 FLAIR,2007,2015,65000,36491,2,BANGALORE
KA05MS3189,MARUTI SUZUKI,WAGON R,WAGON R,VXI,VXI,2015,2015,444000,1950,1,BANGALORE
KA05MS3189,MARUTI SUZUKI,WAGON R,WAGON R,VXI,VXI,2015,2015,405000,1950,1,BANGALORE
KA42M6521,MARUTI SUZUKI,Swift Dzire,Swift Dzire,VDI,VDI,2015,2015,732600,10000,1,BANGALORE
KA42M6521,MARUTI SUZUKI,Swift Dzire,Swift Dzire,VDI,VDI,2015,2015,668500,10000,1,BANGALORE
KA53MC4109,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2015,2015,260850,2700,1,BANGALORE
KA53MC4109,MARUTI SUZUKI,Omni,Omni,5 STR,5 STR,2015,2015,245000,2700,1,BANGALORE
KA02Z5231,MARUTI SUZUKI,800,800,AC,AC,2004,2015,106000,63881,2,BANGALORE
KA02Z5231,MARUTI SUZUKI,800,800,AC,AC,2004,2015,102000,63881,2,BANGALORE
KA04MH3873,MARUTI SUZUKI,Zen,Zen,VXI,VXI,2010,2015,243000,54398,2,BANGALORE
KA04MH3873,MARUTI SUZUKI,Zen,Zen,VXI,VXI,2010,2015,227550,54398,2,BANGALORE
KA04MK140,MARUTI SUZUKI,SX4,SX4,VDI,VDI,2011,2015,366300,149798,2,BANGALORE
KA04MK140,MARUTI SUZUKI,SX4,SX4,VDI,VDI,2011,2015,360000,149798,2,BANGALORE
KA04ML424,MARUTI SUZUKI,Alto,Alto,VXI,VXI,2012,2015,290000,27437,2,BANGALORE
KA04ML424,MARUTI SUZUKI,Alto,Alto,VXI,VXI,2012,2015,288600,27437,2,BANGALORE
KA01P2582,MARUTI SUZUKI,800,800,STD,STD,1998,2015,40000,46621,3,BANGALORE
KA01P2582,MARUTI SUZUKI,800,800,STD,STD,1998,2015,34000,46621,3,BANGALORE
KA02MF4859,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,430000,28596,2,BANGALORE
KA02MF4859,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2011,2015,421800,28596,2,BANGALORE
KA04MG3766,MARUTI SUZUKI,Ritz,Ritz,LDi,LDi,2009,2015,340000,44863,2,BANGALORE
KA04MG3766,MARUTI SUZUKI,Ritz,Ritz,LDi,LDi,2009,2015,334110,44863,2,BANGALORE
KA04Z8262,MARUTI SUZUKI,800,800,STD,STD,2002,2015,85000,27157,2,BANGALORE
KA02MG104,TATA,INDIGO,INDIGO,GLX,GLX,2003,2015,70000,74851,2,BANGALORE
KA02MG104,TATA,INDIGO,INDIGO,GLX,GLX,2003,2015,68000,74851,2,BANGALORE
KA05M3821,MARUTI SUZUKI,800,800,STD,STD,1992,2015,50000,112431,5,BANGALORE
KA05M3821,MARUTI SUZUKI,800,800,STD,STD,1992,2015,45000,112431,5,BANGALORE
KA04MD8754,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2007,2015,190000,37792,3,BANGALORE
KA04MD8754,MARUTI SUZUKI,Wagon R,Wagon R,LXI,LXI,2007,2015,183150,37792,3,BANGALORE
KA04MD911,MARUTI SUZUKI,Swift,Swift,ZXI,ZXI,2006,2015,288600,72566,2,BANGALORE
KA04MD911,MARUTI SUZUKI,Swift,Swift,ZXI,ZXI,2006,2015,283000,72566,2,BANGALORE
KA04ME2336,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2007,2015,320000,66227,2,BANGALORE
KA04ME2336,MARUTI SUZUKI,Swift,Swift,VXI,VXI,2007,2015,316350,66227,2,BANGALORE
KA04MD9981,MARUTI SUZUKI,800,800,STD,STD,2002,2015,58000,86491,2,BANGALORE
KA04MD9981,MARUTI SUZUKI,800,800,STD,STD,2002,2015,51000,86491,2,BANGALORE
KA02MC3743,TATA,INDICAB,INDICAB,DLX 1.5 DCI,DLX 1.5 DCI,2007,2015,144000,92351,2,BANGALORE
KA02MC3743,TATA,INDICAB,INDICAB,DLX 1.5 DCI,DLX 1.5 DCI,2007,2015,120000,92351,2,BANGALORE
KA04MJ964,MARUTI SUZUKI,Alto K10,Alto K10,VXI,VXI,2011,2015,260000,46313,2,BANGALORE
